time,pressure_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-06-07 12:00:08,746.79,747.0269230769231,0.016239743599591773,747.19,746.79,746.4389571694599,0.8342123433115244,748.02,744.45,746.5354182156134,0.7788482900396767,748.02,744.45,746.6903243917654,0.7222311056907222,748.05,744.45,746.6647942609637,0.894488165082884,748.77,744.25
2022-06-07 12:02:39,746.73,746.9749999999999,0.017954545465331737,747.14,746.73,746.4391433891992,0.8343022499237128,748.02,744.45,746.5354275092936,0.7788518170561893,748.02,744.45,746.6901684341859,0.7221796844712981,748.05,744.45,746.6649702219815,0.8943966820301046,748.77,744.25
2022-06-07 12:05:09,746.72,746.94,0.020054545465358817,747.14,746.72,746.4393296089385,0.8343883557076401,748.02,744.45,746.5354182156134,0.7788482900396767,748.02,744.45,746.6900187149095,0.722134768688388,748.05,744.45,746.6651515971846,0.8942950623120324,748.77,744.25
2022-06-07 12:07:38,746.7,746.9091666666667,0.022717424253259802,747.14,746.7,746.4394040968343,0.834424271102731,748.02,744.45,746.535408921933,0.7788451349432817,748.02,744.45,746.6898378041171,0.7220786253616163,748.05,744.45,746.6653329723877,0.8941861198095648,748.77,744.25
2022-06-07 12:10:09,746.66,746.8691666666667,0.021771969707841593,747.06,746.66,746.4394972067038,0.8344607541900864,748.02,744.45,746.5354275092936,0.778849398451538,748.02,744.45,746.6896506550219,0.7220335857472191,748.05,744.45,746.6655278830536,0.8940436286598443,748.77,744.25
2022-06-07 12:12:39,746.55,746.8266666666667,0.025751515162429836,747.05,746.55,746.4395344506519,0.8344682530088413,748.02,744.45,746.5354410399258,0.7781257578956448,748.02,744.45,746.6893948845915,0.7220000705607227,748.05,744.45,746.6656930157012,0.8939046780104426,748.77,744.25
2022-06-07 12:15:09,746.52,746.7825000000001,0.027638636374589822,747.03,746.52,746.4396840148698,0.8329263431705829,748.02,744.45,746.5353760445684,0.7781232088212157,748.02,744.45,746.6892892768079,0.7215675544452786,748.05,744.45,746.6658608554413,0.8937516416172371,748.77,744.25
2022-06-07 12:17:39,746.48,746.7366666666667,0.0280969697079649,747.0,746.48,746.43968401487,0.8329263431705829,748.02,744.45,746.5352924791086,0.7781249376010766,748.02,744.45,746.6889962593517,0.7215523917515702,748.05,744.45,746.6660368164592,0.8935717787721964,748.77,744.25
2022-06-07 12:20:08,746.47,746.7161538461538,0.0312256410357378,747.0,746.47,746.4397402597403,0.8313798580602944,748.02,744.45,746.5352181987001,0.7781286930418054,748.02,744.45,746.6886783042395,0.7215293811635608,748.05,744.45,746.6662290200325,0.8933598619717878,748.77,744.25
2022-06-07 12:22:38,746.46,746.6541666666667,0.024735606071684287,746.93,746.46,746.4398701298702,0.8313760054073697,748.02,744.45,746.5350974930361,0.778131147539877,748.02,744.45,746.6883852867832,0.7215255882052145,748.05,744.45,746.6664131023281,0.8931586714374783,748.77,744.25
2022-06-07 12:25:09,746.47,746.6158333333333,0.019299242435364954,746.84,746.46,746.4399443413729,0.8313775061901761,748.02,744.45,746.5349675023213,0.7781298548812796,748.02,744.45,746.6880735660848,0.7215057687581925,748.05,744.45,746.6666296697348,0.8929002272951414,748.77,744.25
2022-06-07 12:27:38,746.41,746.5799999999999,0.017181818192981632,746.79,746.41,746.4399814471243,0.8313745349712726,748.02,744.45,746.5348003714021,0.7781415260869202,748.02,744.45,746.6877244389027,0.7215043008123294,748.05,744.45,746.6668381158636,0.8926326209602075,748.77,744.25
2022-06-07 12:30:09,746.35,746.5433333333334,0.01651515152635268,746.73,746.35,746.4398148148148,0.829847089947228,748.02,744.45,746.5345775301764,0.7781703836114346,748.02,744.45,746.687325436409,0.721518294524236,748.05,744.45,746.6670384407147,0.8923573248183532,748.77,744.25
2022-06-07 12:32:39,746.35,746.5116666666668,0.01565151516274342,746.72,746.35,746.4398333333334,0.8298435714287092,748.02,744.45,746.5343268337976,0.7781952016209807,748.02,744.45,746.686951371571,0.7215460961990803,748.05,744.45,746.666952638701,0.8921429579654933,748.77,744.25
2022-06-07 12:35:09,746.45,746.4891666666666,0.011499242435490416,746.7,746.35,746.440111111111,0.8298074087818292,748.02,744.45,746.5341689879294,0.7781949639719962,748.02,744.45,746.686608478803,0.7215198690734995,748.05,744.45,746.6671935047362,0.8918239297934144,748.77,744.25
2022-06-07 12:37:39,746.4,746.4641666666668,0.0074992424355121885,746.66,746.35,746.4404444444444,0.8297203957948126,748.02,744.45,746.5339925719592,0.7782087657344291,748.02,744.45,746.686429906542,0.7211212240427752,748.05,744.45,746.6674289580513,0.8914931172480367,748.77,744.25
2022-06-07 12:40:09,746.43,746.4449999999998,0.003718181829471673,746.55,746.35,746.4410185185186,0.8295297584691689,748.02,744.45,746.5338718662953,0.7782181731479723,748.02,744.45,746.6860685358255,0.7210968157488606,748.05,744.45,746.6676833558864,0.8911330182834722,748.77,744.25
2022-06-07 12:42:38,746.4,746.4415384615385,0.00356410257445525,746.55,746.35,746.4415555555555,0.829329301175134,748.02,744.45,746.5337604456824,0.7782346377180807,748.02,744.45,746.6858904109589,0.7206984901635116,748.05,744.45,746.6679269282815,0.8907832485878169,748.77,744.25
2022-06-07 12:45:09,746.37,746.42,0.0022181818294994813,746.48,746.35,746.4420925925926,0.8290959839896681,748.02,744.45,746.5336675951718,0.7782557741531038,748.02,744.45,746.6855728518058,0.7207370859666266,748.05,744.45,746.6681705006766,0.8904187419050713,748.77,744.25
