time,hum_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-05-28 00:35:57,43.2,43.0525,0.013165909089346655,43.2,42.81,43.863177570093455,3.195612730582063,49.01,41.44,44.58594619666048,4.916256439070911,50.24,40.91,44.64011285266457,7.21039208261378,50.24,39.54,44.99311214697011,11.383001035965858,50.67,36.96
2022-05-28 00:38:27,43.24,43.08833333333334,0.009615151513593089,43.24,42.89,43.86201492537314,3.1903641567861256,49.01,41.44,44.58538961038961,4.9174215286570115,50.24,40.91,44.63767398119123,7.207726643958636,50.24,39.54,44.991392925692345,11.378245234212045,50.67,36.96
2022-05-28 00:40:57,43.32,43.12416666666667,0.00951742424086976,43.32,42.96,43.85656716417911,3.18031380108798,49.01,41.44,44.58491651205937,4.918378219578505,50.24,40.91,44.63527272727272,7.20485041177132,50.24,39.54,44.989684672333425,11.373308869273947,50.67,36.96
2022-05-28 00:43:27,43.37,43.15833333333333,0.011287878786328006,43.37,43.02,43.8514552238806,3.1712386260286953,49.01,41.44,44.58448051948052,4.9192332953490014,50.24,40.91,44.6328526645768,7.201625169621093,50.24,39.54,44.98798738689334,11.368296551678394,50.67,36.96
2022-05-28 00:50:57,43.56,43.222,0.024551111109224855,43.56,43.06,43.83913857677903,3.158399256557778,49.01,41.44,44.58545539033457,4.928026862194141,50.24,40.91,44.628726474278544,7.197340436122178,50.24,39.54,44.98380521262003,11.357617102552304,50.67,36.96
2022-05-28 00:53:27,43.61,43.277,0.035001111109232534,43.61,43.08,43.8350936329588,3.1514865765822297,49.01,41.44,44.58515799256506,4.928512254084865,50.24,40.91,44.62622333751569,7.1924436060839225,50.24,39.54,44.98215637860082,11.352233768074598,50.67,36.96
2022-05-28 00:55:57,43.67,43.336,0.04398222222035209,43.67,43.1,43.83134831460674,3.14520680903088,49.01,41.44,44.584879182156136,4.928939241203391,50.24,40.91,44.6236825595985,7.1870026888731955,50.24,39.54,44.980521262002746,11.346775359385793,50.67,36.96
2022-05-28 00:58:27,43.73,43.399,0.0506322222203609,43.73,43.12,43.827865168539326,3.1394111937938276,49.01,41.44,44.58464684014869,4.929278665859742,50.24,40.91,44.621097867001254,7.180963075161703,50.24,39.54,44.978894375857344,11.34119265761096,50.67,36.96
2022-05-28 01:00:57,43.75,43.462,0.05126222222036981,43.75,43.17,43.82456928838951,3.134102909824211,49.01,41.44,44.584405204460964,4.929619459842625,50.24,40.91,44.61844416562108,7.1743499946833555,50.24,39.54,44.97727846364883,11.335642371668232,50.67,36.96
2022-05-28 01:03:27,43.79,43.524,0.04947111110926819,43.79,43.2,43.8215543071161,3.129439418245907,49.01,41.44,44.58420074349442,4.929899546641276,50.24,40.91,44.615734002509406,7.167120647342692,50.24,39.54,44.975676268861456,11.330085965421759,50.67,36.96
2022-05-28 01:05:57,43.81,43.584999999999994,0.04276111110927791,43.81,43.24,43.818726591760296,3.1252190132877513,49.01,41.44,44.58401486988848,4.930150377453068,50.24,40.91,44.61294228356337,7.1591834907030325,50.24,39.54,44.97408504801098,11.324562533928308,50.67,36.96
2022-05-28 01:08:27,43.82,43.643,0.03193444444262039,43.82,43.32,43.8160861423221,3.1214752721152483,49.01,41.44,44.58379182156134,4.930437887784183,50.24,40.91,44.61008155583438,7.150661826363832,50.24,39.54,44.97250754458162,11.31912905626843,50.67,36.96
2022-05-28 01:10:57,43.85,43.696,0.021982222220406283,43.85,43.37,43.81370786516854,3.118281910744728,49.01,41.44,44.5835780669145,4.930702627388229,50.24,40.91,44.60718318695107,7.141663309798653,50.24,39.54,44.97095198902606,11.313797419483457,50.67,36.96
2022-05-28 01:13:27,43.87,43.746,0.01075999999819119,43.87,43.56,43.81381308411215,3.1124483545100845,49.01,41.44,44.583364312267655,4.930958717385636,50.24,40.91,44.60423462986198,7.132137674983223,50.24,39.54,44.970650027427325,11.311025942231725,50.67,36.96
2022-05-28 01:15:57,43.9,43.76,0.011839999998374009,43.9,43.56,43.81170093457944,3.109687925373607,49.01,41.44,44.58315985130111,4.931193354888878,50.24,40.91,44.601242158092845,7.122063113952805,50.24,39.54,44.96913329676358,11.305882485930702,50.67,36.96
2022-05-28 01:18:27,43.93,43.77416666666667,0.013171969695493337,43.93,43.56,43.809719626168224,3.107110220868724,49.01,41.44,44.58296468401487,4.931407481542287,50.24,40.91,44.59820577164367,7.111427412747483,50.24,39.54,44.968848368522075,11.303077664055795,50.67,36.96
2022-05-28 01:23:27,44.02,43.83090909090909,0.009709090907474707,44.02,43.67,43.80604868913858,3.1085871721089218,49.01,41.44,44.58319069767442,4.935991579056744,50.24,40.91,44.5924607658506,7.092983639320166,50.24,39.54,44.96740060323553,11.298177443148193,50.67,36.96
2022-05-28 01:25:57,44.08,43.86818181818182,0.011796363634752147,44.08,43.73,43.80460674157303,3.106681177140156,49.01,41.44,44.583051162790696,4.936111165908764,50.24,40.91,44.58937853107344,7.080991887403016,50.24,39.54,44.9659829997258,11.293361067182014,50.67,36.96
2022-05-28 01:28:27,44.08,43.9,0.013259999998392492,44.08,43.75,43.80323970037453,3.1049251319293143,49.01,41.44,44.582874418604646,4.936255510285362,50.24,40.91,44.586271186440676,7.068758825909106,50.24,39.54,44.964576364134906,11.288634262337418,50.67,36.96
2022-05-28 01:30:57,44.1,43.93181818181818,0.01389636363476029,44.1,43.79,43.80101123595506,3.100938187490725,49.01,41.44,44.58267906976744,4.936403244207669,50.24,40.91,44.58314500941619,7.056213155466497,50.24,39.54,44.96318618042226,11.283986663901024,50.67,36.96
2022-05-28 01:33:27,44.12,43.96181818181819,0.014436363634764079,44.12,43.81,43.797958801498126,3.0939930114326546,49.01,41.44,44.58244651162791,4.936560396344865,50.24,40.91,44.58,7.043351884422009,50.24,39.54,44.961815190567584,11.27944058788757,50.67,36.96
2022-05-28 01:35:57,44.15,43.99272727272727,0.014621818180222804,44.15,43.82,43.79486891385768,3.0866959490130235,49.01,41.44,44.58221395348838,4.936703473734324,50.24,40.91,44.576829880728184,7.030050685237132,50.24,39.54,44.96045791061145,11.274922692070465,50.67,36.96
