time,ph_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-05-21 00:25:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044661596958175,0.005771175350568136,13.05,11.71,13.045542857142857,0.004821798511526601,13.05,11.71
2022-05-21 00:26:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044665653495443,0.005766808279496683,13.05,11.71,13.045545685279189,0.0048187496575618485,13.05,11.71
2022-05-21 00:27:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044665653495443,0.005766808279496683,13.05,11.71,13.045548509828789,0.004815704656724689,13.05,11.71
2022-05-21 00:28:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044665653495443,0.005766808279496683,13.05,11.71,13.04555133079848,0.0048126635017154955,13.05,11.71
2022-05-21 00:29:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044669703872438,0.005762447812450345,13.05,11.71,13.04555414819506,0.004809626185253064,13.05,11.71
2022-05-21 00:30:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044673748103188,0.005758093934460527,13.05,11.71,13.045556962025316,0.004806592700074563,13.05,11.71
2022-05-21 00:31:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044677786201671,0.005753746630603834,13.05,11.71,13.045559772296016,0.004803563038935469,13.05,11.71
2022-05-21 00:32:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044677786201667,0.005753746630603834,13.05,11.71,13.045562579013907,0.004800537194609511,13.05,11.71
2022-05-21 00:33:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044681818181818,0.005749405886001901,13.05,11.71,13.045565382185725,0.004797515159888617,13.05,11.71
2022-05-21 00:34:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04468584405753,0.005745071685821227,13.05,11.71,13.045568181818181,0.00479449692758285,13.05,11.71
2022-05-21 00:35:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044689863842661,0.005740744015273002,13.05,11.71,13.045570977917981,0.004791482490520355,13.05,11.71
2022-05-21 00:36:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044689863842663,0.005740744015273002,13.05,11.71,13.045573770491805,0.004788471841547302,13.05,11.71
2022-05-21 00:37:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044689863842663,0.005740744015273002,13.05,11.71,13.045576559546316,0.004785464973527829,13.05,11.71
2022-05-21 00:38:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04469387755102,0.005736422859612941,13.05,11.71,13.045579345088163,0.0047824618793439865,13.05,11.71
2022-05-21 00:39:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044697885196374,0.005732108204141114,13.05,11.71,13.045582127123977,0.0047794625518956775,13.05,11.71
2022-05-21 00:40:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044701886792453,0.005727800034201785,13.05,11.71,13.045584905660377,0.004776466984100607,13.05,11.71
2022-05-21 00:41:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044701886792454,0.005727800034201785,13.05,11.71,13.045587680703962,0.004773475168894222,13.05,11.71
2022-05-21 00:42:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044701886792454,0.005727800034201785,13.05,11.71,13.045590452261308,0.004770487099229659,13.05,11.71
2022-05-21 00:44:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044705882352943,0.005723498335183239,13.05,11.71,13.045593220338983,0.004767502768077686,13.05,11.71
2022-05-21 00:45:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04470588235294,0.005723498335183239,13.05,11.71,13.045595984943539,0.00476452216842665,13.05,11.71
2022-05-21 00:46:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04470588235294,0.005723498335183239,13.05,11.71,13.045598746081504,0.004761545293282421,13.05,11.71
2022-05-21 00:47:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044709871891486,0.005719203092517622,13.05,11.71,13.0456015037594,0.004758572135668334,13.05,11.71
2022-05-21 00:48:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044713855421687,0.005714914291680773,13.05,11.71,13.04560425798372,0.0047556026886251416,13.05,11.71
2022-05-21 00:49:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044713855421687,0.005714914291680773,13.05,11.71,13.045607008760951,0.004752636945210954,13.05,11.71
2022-05-21 00:50:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044713855421687,0.005714914291680773,13.05,11.71,13.04560975609756,0.0047496748985011855,13.05,11.71
2022-05-21 00:51:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044717832957112,0.005710631918192065,13.05,11.71,13.045612499999999,0.004746716541588502,13.05,11.71
2022-05-21 00:52:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04472180451128,0.005706355957614235,13.05,11.71,13.045615240474705,0.00474376186758277,13.05,11.71
2022-05-21 00:53:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04472180451128,0.005706355957614235,13.05,11.71,13.04561797752809,0.004740810869610997,13.05,11.71
2022-05-21 00:54:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044725770097672,0.00570208639555323,13.05,11.71,13.045620711166563,0.004737863540817282,13.05,11.71
2022-05-21 00:55:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044729729729731,0.005697823217658038,13.05,11.71,13.04562344139651,0.004734919874362762,13.05,11.71
2022-05-21 00:56:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044729729729728,0.005697823217658038,13.05,11.71,13.045626168224299,0.0047319798634255575,13.05,11.71
2022-05-21 00:57:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044729729729731,0.005697823217658038,13.05,11.71,13.04562889165629,0.004729043501200725,13.05,11.71
2022-05-21 00:58:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044733683420857,0.0056935664096205325,13.05,11.71,13.045631611698818,0.0047261107809001964,13.05,11.71
2022-05-21 00:59:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044737631184407,0.005689315957175311,13.05,11.71,13.04563432835821,0.004723181695752733,13.05,11.71
2022-05-21 01:00:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044737631184407,0.005689315957175311,13.05,11.71,13.04563704164077,0.004720256239003871,13.05,11.71
2022-05-21 01:01:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044737631184407,0.005689315957175311,13.05,11.71,13.045639751552795,0.0047173344039158705,13.05,11.71
2022-05-21 01:02:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04474157303371,0.0056850718460995315,13.05,11.71,13.045642458100561,0.0047144161837676625,13.05,11.71
2022-05-21 01:03:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044745508982038,0.005680834062212763,13.05,11.71,13.045645161290324,0.004711501571854798,13.05,11.71
2022-05-21 01:04:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044749439042635,0.0056766025913768175,13.05,11.71,13.045647861128334,0.004708590561489397,13.05,11.71
2022-05-21 01:05:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044749439042635,0.0056766025913768175,13.05,11.71,13.045650557620817,0.004705683146000097,13.05,11.71
2022-05-21 01:06:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.0447533632287,0.0056723774194956,13.05,11.71,13.045653250773993,0.004702779318732002,13.05,11.71
2022-05-21 01:07:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044757281553402,0.005668158532514948,13.05,11.71,13.045655940594061,0.0046998790730466335,13.05,11.71
2022-05-21 01:08:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044761194029853,0.005663945916422479,13.05,11.71,13.0456586270872,0.004696982402321874,13.05,11.71
2022-05-21 01:09:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044761194029851,0.005663945916422479,13.05,11.71,13.04566131025958,0.004694089299951926,13.05,11.71
2022-05-21 01:10:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044761194029851,0.005663945916422479,13.05,11.71,13.045663990117356,0.004691199759347254,13.05,11.71
2022-05-21 01:11:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04476510067114,0.00565973955724743,13.05,11.71,13.045666666666666,0.0046883137739345375,13.05,11.71
2022-05-21 01:12:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044769001490314,0.00565553944106051,13.05,11.71,13.045669339913635,0.004685431337156619,13.05,11.71
2022-05-21 01:17:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044761194029853,0.005663945916422479,13.05,11.71,13.045672009864367,0.00468255244247246,13.05,11.71
2022-05-21 01:18:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044761194029851,0.005663945916422479,13.05,11.71,13.045674676524955,0.004679677083357084,13.05,11.71
2022-05-21 01:21:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04476510067114,0.00565973955724743,13.05,11.71,13.045677339901477,0.004676805253301534,13.05,11.71
2022-05-21 01:22:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04476510067114,0.00565973955724743,13.05,11.71,13.045679999999999,0.004673936945812818,13.05,11.71
2022-05-21 01:25:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044761194029853,0.005663945916422479,13.05,11.71,13.04568265682657,0.004671072154413862,13.05,11.71
2022-05-21 01:26:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044765100671142,0.00565973955724743,13.05,11.71,13.045685310387217,0.004668210872643463,13.05,11.71
2022-05-21 01:29:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044765100671142,0.00565973955724743,13.05,11.71,13.045687960687962,0.004665353094056238,13.05,11.71
2022-05-21 01:30:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04476510067114,0.00565973955724743,13.05,11.71,13.045690607734807,0.004662498812222579,13.05,11.71
2022-05-21 01:31:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04476510067114,0.00565973955724743,13.05,11.71,13.045693251533741,0.004659648020728598,13.05,11.71
2022-05-21 01:32:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044769001490314,0.00565553944106051,13.05,11.71,13.045695892090743,0.0046568007131760885,13.05,11.71
2022-05-21 01:33:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044772896500373,0.005651345553973741,13.05,11.71,13.045698529411766,0.004653956883182467,13.05,11.71
2022-05-21 01:34:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044772896500373,0.005651345553973741,13.05,11.71,13.045701163502756,0.004651116524380735,13.05,11.71
2022-05-21 01:35:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044772896500373,0.005651345553973741,13.05,11.71,13.045703794369645,0.004648279630419426,13.05,11.71
2022-05-21 01:36:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044772896500373,0.005651345553973741,13.05,11.71,13.045706422018348,0.004645446194962559,13.05,11.71
2022-05-21 01:37:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044776785714289,0.005647157882140308,13.05,11.71,13.04570904645477,0.004642616211689593,13.05,11.71
2022-05-21 01:38:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044780669144984,0.005642976411754402,13.05,11.71,13.04571166768479,0.0046397896742953765,13.05,11.71
2022-05-21 01:40:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044776785714285,0.005647157882140308,13.05,11.71,13.045714285714286,0.004636966576490105,13.05,11.71
2022-05-21 01:41:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04478066914498,0.005642976411754402,13.05,11.71,13.045716900549115,0.004634146911999271,13.05,11.71
2022-05-21 01:42:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044784546805348,0.005638801129051077,13.05,11.71,13.045719512195122,0.004631330674563619,13.05,11.71
2022-05-21 01:43:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044784546805351,0.005638801129051077,13.05,11.71,13.045722120658137,0.0046285178579391,13.05,11.71
2022-05-21 01:44:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044784546805351,0.005638801129051077,13.05,11.71,13.045724725943971,0.004625708455896826,13.05,11.71
2022-05-21 01:45:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044788418708242,0.005634632020306089,13.05,11.71,13.04572732805843,0.004622902462223016,13.05,11.71
2022-05-21 01:46:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04479228486647,0.005630469071835753,13.05,11.71,13.045729927007299,0.004620099870718963,13.05,11.71
2022-05-21 01:47:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04479614529281,0.0056263122699967884,13.05,11.71,13.045732522796353,0.00461730067520098,13.05,11.71
2022-05-21 01:48:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044796145292812,0.0056263122699967884,13.05,11.71,13.04573511543135,0.004614504869500355,13.05,11.71
2022-05-21 01:49:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04479614529281,0.0056263122699967884,13.05,11.71,13.045737704918034,0.004611712447463308,13.05,11.71
2022-05-21 01:50:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.0448,0.005622161601186173,13.05,11.71,13.045740291262137,0.004608923402950947,13.05,11.71
2022-05-21 01:51:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04480384900074,0.005618017051840995,13.05,11.71,13.045742874469376,0.0046061377298392174,13.05,11.71
2022-05-21 01:52:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.04480769230769,0.0056138786084383024,13.05,11.71,13.045745454545454,0.004603355422018864,13.05,11.71
2022-05-21 01:53:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044807692307694,0.0056138786084383024,13.05,11.71,13.045748031496064,0.0046005764733953805,13.05,11.71
2022-05-21 01:54:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044807692307694,0.0056138786084383024,13.05,11.71,13.045750605326878,0.00459780087788897,13.05,11.71
2022-05-21 01:55:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044811529933481,0.00560974625749496,13.05,11.71,13.045753176043558,0.004595028629434496,13.05,11.71
2022-05-21 01:56:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044815361890695,0.005605619985567495,13.05,11.71,13.045755743651753,0.004592259721981443,13.05,11.71
2022-05-21 01:57:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044819188191882,0.0056014997792519635,13.05,11.71,13.0457583081571,0.004589494149493867,13.05,11.71
2022-05-21 01:58:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044819188191884,0.0056014997792519635,13.05,11.71,13.04576086956522,0.004586731905950358,13.05,11.71
2022-05-21 01:59:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044819188191884,0.0056014997792519635,13.05,11.71,13.045763427881715,0.004583972985343991,13.05,11.71
2022-05-21 02:01:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044823008849558,0.005597385625183794,13.05,11.71,13.045765983112185,0.004581217381682283,13.05,11.71
2022-05-21 02:02:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044826823876198,0.005593277510037651,13.05,11.71,13.045768535262207,0.004578465088987156,13.05,11.71
2022-05-21 02:03:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044826823876196,0.005593277510037651,13.05,11.71,13.04577108433735,0.004575716101294882,13.05,11.71
2022-05-21 02:04:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044826823876198,0.005593277510037651,13.05,11.71,13.045773630343168,0.0045729704126560525,13.05,11.71
2022-05-21 02:05:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044826823876198,0.005593277510037651,13.05,11.71,13.0457761732852,0.004570228017135527,13.05,11.71
2022-05-21 02:06:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044830633284242,0.005589175420527283,13.05,11.71,13.045778713168973,0.004567488908812393,13.05,11.71
2022-05-21 02:07:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044834437086093,0.00558507934340539,13.05,11.71,13.045781250000001,0.004564753081779925,13.05,11.71
2022-05-21 02:08:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044834437086093,0.00558507934340539,13.05,11.71,13.045783783783783,0.004562020530145539,13.05,11.71
2022-05-21 02:09:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044834437086095,0.00558507934340539,13.05,11.71,13.045786314525811,0.004559291248030753,13.05,11.71
2022-05-21 02:10:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044834437086093,0.00558507934340539,13.05,11.71,13.045788842231556,0.004556565229571142,13.05,11.71
2022-05-21 02:11:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044838235294117,0.005580989265463469,13.05,11.71,13.045791366906476,0.004553842468916299,13.05,11.71
2022-05-21 02:12:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044842027920646,0.005576905173531682,13.05,11.71,13.045793888556021,0.004551122960229788,13.05,11.71
2022-05-21 02:13:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044842027920646,0.005576905173531682,13.05,11.71,13.045796407185628,0.004548406697689113,13.05,11.71
2022-05-21 02:14:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044842027920648,0.005576905173531682,13.05,11.71,13.045798922800719,0.004545693675485663,13.05,11.71
2022-05-21 02:15:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044845814977975,0.0055728270544787096,13.05,11.71,13.0458014354067,0.00454298388782468,13.05,11.71
2022-05-21 02:17:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044849596478358,0.005568754895211609,13.05,11.71,13.045803945008966,0.004540277328925213,13.05,11.71
2022-05-21 02:18:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044849596478358,0.005568754895211609,13.05,11.71,13.045806451612904,0.004537573993020082,13.05,11.71
2022-05-21 02:19:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044853372434018,0.005564688682675681,13.05,11.71,13.04580895522388,0.004534873874355829,13.05,11.71
2022-05-21 02:20:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044857142857145,0.0055606284038543195,13.05,11.71,13.045811455847257,0.004532176967192685,13.05,11.71
2022-05-21 02:21:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044860907759885,0.005556574045768884,13.05,11.71,13.045813953488373,0.004529483265804528,13.05,11.71
2022-05-21 02:22:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044860907759885,0.005556574045768884,13.05,11.71,13.045816448152562,0.004526792764478834,13.05,11.71
2022-05-21 02:23:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044860907759881,0.005556574045768884,13.05,11.71,13.045818939845146,0.004524105457516651,13.05,11.71
2022-05-21 02:24:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044864667154352,0.005552525595478554,13.05,11.71,13.04582142857143,0.004521421339232545,13.05,11.71
2022-05-21 02:25:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044868421052632,0.0055484830400801925,13.05,11.71,13.045823914336706,0.0045187404039545714,13.05,11.71
2022-05-21 02:26:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044872169466764,0.005544446366708211,13.05,11.71,13.045826397146255,0.004516062646024225,13.05,11.71
2022-05-21 02:27:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044872169466764,0.005544446366708211,13.05,11.71,13.045828877005349,0.004513388059796407,13.05,11.71
2022-05-21 02:28:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044872169466764,0.005544446366708211,13.05,11.71,13.04583135391924,0.004510716639639382,13.05,11.71
2022-05-21 02:29:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044872169466764,0.005544446366708211,13.05,11.71,13.045833827893174,0.004508048379934741,13.05,11.71
2022-05-21 02:30:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044875912408761,0.005540415562534433,13.05,11.71,13.045836298932386,0.004505383275077361,13.05,11.71
2022-05-21 02:31:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044879649890593,0.005536390614767954,13.05,11.71,13.045838767042088,0.004502721319475363,13.05,11.71
2022-05-21 02:33:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.0448833819242,0.0055323715106550125,13.05,11.71,13.045841232227488,0.0045000625075500775,13.05,11.71
2022-05-21 02:34:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.0448833819242,0.0055323715106550125,13.05,11.71,13.045843694493783,0.004497406833736003,13.05,11.71
2022-05-21 02:35:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044883381924198,0.0055323715106550125,13.05,11.71,13.045846153846153,0.004494754292480766,13.05,11.71
2022-05-21 02:36:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044887108521486,0.005528358237478849,13.05,11.71,13.04584861028977,0.004492104878245086,13.05,11.71
2022-05-21 02:37:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044890829694323,0.005524350782559577,13.05,11.71,13.045851063829788,0.004489458585502732,13.05,11.71
2022-05-21 02:38:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044890829694323,0.005524350782559577,13.05,11.71,13.045853514471354,0.00448681540874049,13.05,11.71
2022-05-21 02:39:48,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.05,0.0,13.05,13.05,13.044890829694323,0.005524350782559577,13.05,11.71,13.0458559622196,0.004484175342458119,13.05,11.71
